,Fuel Type Code,Station Name,State,ZIP,Latitude,Longitude
15646,ELEC,Alamance Crossing - Tesla Supercharger,NC,27215,36.070788,-79.511222
15647,ELEC,Cochran Commons - Tesla Supercharger,NC,28262,35.34075,-80.76579
15648,ELEC,DoubleTree by Hilton Hotel - Tesla Supercharger,NC,28312,35.009458,-78.822461
15649,ELEC,Sheetz - Tesla Supercharger,NC,27407,36.05946,-79.908323
15650,ELEC,Sheetz - Tesla Supercharger,NC,28602,35.706541,-81.294428
15651,ELEC,Texas Steakhouse and Saloon - Lumberton - Tesla Supercharger,NC,28358,34.667629,-79.002343
15652,ELEC,North Hills - Tesla Supercharger,NC,27609,35.835539,-78.643001
15653,ELEC,DoubleTree Rocky Mount - Tesla Supercharger,NC,27804,35.972904,-77.846845
15654,ELEC,Mad Boar Restaurant - Tesla Supercharger,NC,28466,34.756268,-77.947684
15655,ELEC,Mayfaire Town Center - Tesla Supercharger,NC,28405,34.240825,-77.829189
15656,ELEC,Nebraska Barn and Grill - Tesla Supercharger,NE,69138,40.917396,-100.170592
15657,ELEC,Bosselman Travel Center - Tesla Supercharger,NE,68803,40.829973,-98.379822
15658,ELEC,Lincoln #3 Hy-Vee - Tesla Supercharger,NE,68521,40.860814,-96.679878
15659,ELEC,Lonesome Dove Lodge and Cabins - Tesla Supercharger,NE,69153,41.116493,-101.709415
15660,ELEC,Best Western Plus Sidney Lodge - Tesla Supercharger,NE,69162,41.11549,-102.949669
15661,ELEC,Hooksett Travel Plaza - Tesla Supercharger,NH,03106,43.11007,-71.475065
15662,ELEC,Hooksett Travel Plaza - Tesla Supercharger,NH,03106,43.109066,-71.477768
15663,ELEC,Riverwalk at Loon Mountain - Tesla Supercharger,NH,03251,44.042484,-71.66745
15664,ELEC,Seabrook Commons - Tesla Supercharger,NH,03874,42.895248,-70.869299
15665,ELEC,Valley Square Shopping Center - Tesla Supercharger,NH,03784,43.623536,-72.3258949
15666,ELEC,Molly Pitcher Service Area - Tesla Supercharger,NJ,08512,40.32244,-74.4869
15667,ELEC,Joyce Kilmer Service Area - Tesla Supercharger,NJ,08816,40.415938,-74.444713
15668,ELEC,Menlo Park Mall - Tesla Supercharger,NJ,08837,40.544595,-74.334113
15669,ELEC,JR's Fresh Market - Tesla Supercharger,NJ,08234,39.393663,-74.562619
15670,ELEC,Hamilton Marketplace - Tesla Supercharger,NJ,08691,40.195539,-74.641375
15671,ELEC,The Oakman - Tesla Supercharger,NJ,07302,40.721595,-74.040469
15672,ELEC,MainStreetNB - Tesla Supercharger,NJ,08902,40.439674,-74.504514
15673,ELEC,Tesla Service Center Paramus - Tesla Supercharger,NJ,07652,40.957892,-74.073976
15674,ELEC,Jersey Shore Premium Outlets - Tesla Supercharger,NJ,07753,40.226408,-74.093572
15675,ELEC,Newport Centre - Tesla Supercharger,NJ,07310,40.727344,-74.039834
15676,ELEC,Wawa - Tesla Supercharger,NJ,08857,40.535859,-74.297322
15677,ELEC,Applebee's - Tesla Supercharger,NM,87107,35.108486,-106.612804
15678,ELEC,Marriott TownePlace Suites Farmington - Tesla Supercharger,NM,87402,36.766315,-108.144266
15679,ELEC,Hampton Inn Gallup - Tesla Supercharger,NM,87301,35.505278,-108.828094
15680,ELEC,Comfort Inn - Tesla Supercharger,NM,87701,35.622048,-105.205417
15681,ELEC,Fashion Outlets of Santa Fe - Tesla Supercharger,NM,87507,35.611872,-106.031442
15682,ELEC,Holiday Inn Express Santa Rosa - Tesla Supercharger,NM,88435,34.947013,-104.647997
15683,ELEC,Holiday Inn Express & Suites Truth or Consequences - Tesla Supercharger,NM,87901,33.15524,-107.251642
15684,ELEC,Holiday Inn Express & Suites Tucumcari - Tesla Supercharger,NM,88401,35.15396,-103.7226
15685,ELEC,Stagecoach Hotel and Casino - Tesla Supercharger,NV,89003,36.913695,-116.754463
15686,ELEC,Elko Junction Shopping Center - Tesla Supercharger,NV,89801,40.836301,-115.790859
15687,ELEC,Golden Gate Petroleum - Tesla Supercharger,NV,89415,38.533939,-118.62308
15688,ELEC,Railroad Pass Hotel and Casino Travel Center - Tesla Supercharger,NV,89002,35.970888,-114.910711
15689,ELEC,Town Square Las Vegas - Tesla Supercharger,NV,89119,36.070704,-115.172895
15690,ELEC,"Las Vegas, NV - Bridger Avenue - Tesla Supercharger",NV,89101,36.165906,-115.138655
15691,ELEC,Chevron Station - Tesla Supercharger,NV,89419,40.179476,-118.472135
15692,ELEC,Primm Valley Resort & Casino - Tesla Supercharger,NV,89019,35.610678,-115.388014
15693,ELEC,The Atlantis Casino Resort Spa - Tesla Supercharger,NV,89502,39.489732,-119.794179
15694,ELEC,Pocket Park - Tesla Supercharger,NV,89049,38.069801,-117.232243
15695,ELEC,Peppermill Hotel & Casino - Tesla Supercharger,NV,89883,40.738399,-114.058998
15696,ELEC,Pete's Gambling Hall - Tesla Supercharger,NV,89445,40.958869,-117.746501
15697,ELEC,Colonie Center - Tesla Supercharger,NY,12205,42.710356,-73.819109
15698,ELEC,The Spot Restaurant - Tesla Supercharger,NY,13905,42.145542,-75.902081
15699,ELEC,North 12 Parking (at the William Vale) - Tesla Supercharger,NY,11249,40.721853,-73.956658
15700,ELEC,Shops at Main / Transit - Tesla Supercharger,NY,14221,42.968675,-78.69568
15701,ELEC,Stewart’s Shop - Tesla Supercharger,NY,12514,41.825379,-73.770409
15702,ELEC,Crossgates Mall - Tesla Supercharger,NY,12203,42.68869,-73.853254
15703,ELEC,QuickChek - Tesla Supercharger,NY,12401,41.941893,-74.027428
15704,ELEC,Holiday Inn - Tesla Supercharger,NY,13088,43.102424,-76.187446
15705,ELEC,New Roc Garage - Tesla Supercharger,NY,10801,40.912547,-73.780488
15706,ELEC,Mott Street Parking - Tesla Supercharger,NY,10013,40.717522,-73.997302
15707,ELEC,W 75th Parking Garage - Tesla Supercharger,NY,10023,40.780976,-73.980414
15708,ELEC,E 47th Street - Tesla Supercharger,NY,10017,40.753356,-73.971685
15709,ELEC,125 Victory Hwy - Tesla Supercharger,NY,14870,42.170757,-77.108063
15710,ELEC,Country Pointe Plainview - Tesla Supercharger,NY,11803,40.779854,-73.450709
15711,ELEC,Champlain Centre - Tesla Supercharger,NY,12901,44.704537,-73.491829
15712,ELEC,JFK Airport Travel Plaza - Tesla Supercharger,NY,11430,40.66179,-73.79282
15713,ELEC,Aviation Mall - Tesla Supercharger,NY,12804,43.328388,-73.679992
15714,ELEC,Cafe Crust - Tesla Supercharger,NY,11968,40.891909,-72.426995
15715,ELEC,Green Acres Commons - Tesla Supercharger,NY,11581,40.664127,-73.7251
15716,ELEC,Sheraton Tarrytown Hotel - Tesla Supercharger,NY,10591,41.0615,-73.836457
15717,ELEC,North Utica Shopping Center - Tesla Supercharger,NY,13502,43.113878,-75.206857
15718,ELEC,Eastview Mall - Tesla Supercharger,NY,14564,43.028655,-77.440128
15719,ELEC,del Lago Resort and Casino - Tesla Supercharger,NY,13165,42.969252,-76.846005
15720,ELEC,Salmon Run Mall - Tesla Supercharger,NY,13601,43.979585,-75.954114
15721,ELEC,Westchester's Ridge Hill - Tesla Supercharger,NY,10701,40.963395,-73.854936
15722,ELEC,Sheetz - Tesla Supercharger,OH,43725,40.003569,-81.574967
15723,ELEC,Meijer - Tesla Supercharger,OH,45247,39.193617,-84.65921
15724,ELEC,Meijer - Tesla Supercharger,OH,45415,39.858702,-84.277027
15725,ELEC,Derby Square Shopping Center - Tesla Supercharger,OH,43123,39.877253,-83.063448
15726,ELEC,Hampton Inn - Tesla Supercharger,OH,45804,40.726668,-84.071932
15727,ELEC,Macedonia Commons - Tesla Supercharger,OH,44056,41.313663,-81.517018
15728,ELEC,Meijer - Tesla Supercharger,OH,43537,41.57833,-83.664593
15729,ELEC,Bonecutter Hollow - Tesla Supercharger,OH,43338,40.494024,-82.712896
15730,ELEC,Meijer - Tesla Supercharger,OH,44870,41.410005,-82.663187
15731,ELEC,Sheetz - Tesla Supercharger,OH,44054,41.426978,-82.076353
15732,ELEC,Sheetz - Tesla Supercharger,OH,44136,41.343305,-81.824915
15733,ELEC,Meijer - Tesla Supercharger,OH,43612,41.721552,-83.509201
15734,ELEC,Interurban Classic Grill - Tesla Supercharger,OK,73401,34.179106,-97.165632
15735,ELEC,Hard Rock Hotel & Casino Tulsa - Tesla Supercharger,OK,74015,36.167631,-95.766044
15736,ELEC,Mobil 38 - Tesla Supercharger,OK,73077,36.289315,-97.325935
15737,ELEC,Lucille's Road House - Tesla Supercharger,OK,73096,35.53859,-98.66012
15738,ELEC,Best Western Sunridge Inn - Tesla Supercharger,OR,97814,44.782882,-117.812306
15739,ELEC,Fred Meyer Bend - Tesla Supercharger,OR,97702,44.03563,-121.308473
15740,ELEC,Detroit Lake - Tesla Supercharger,OR,97342,44.73704,-122.151999
15741,ELEC,Black Bear Diner Grants Pass - Tesla Supercharger,OR,97526,42.460931,-123.324124
15742,ELEC,Fred Meyer Klamath Falls - Tesla Supercharger,OR,97603,42.216915,-121.75635
15743,ELEC,Lincoln City Outlets - Tesla Supercharger,OR,97367,44.957751,-124.010966
15744,ELEC,Wildhorse Resort and Casino - Tesla Supercharger,OR,97801,45.64655,-118.68198
15745,ELEC,Fred Meyer - Tesla Supercharger,OR,97055,45.402786,-122.294371
15746,ELEC,Seaside Factory Outlet Center - Tesla Supercharger,OR,97138,46.00101,-123.91683
15747,ELEC,Holiday Inn Eugene - Springfield - Tesla Supercharger,OR,97477,44.082607,-123.037458
15748,ELEC,Elmer's Restaurant - Tesla Supercharger,OR,97071,45.15313,-122.881254
15749,ELEC,Tilghman Square Shopping Center - Tesla Supercharger,PA,18104,40.588118,-75.560089
15750,ELEC,Weis Markets - Tesla Supercharger,PA,16823,40.913875,-77.738413
15751,ELEC,Ruby Tuesday - Tesla Supercharger,PA,17815,41.016143,-76.492616
15752,ELEC,Sheetz - Tesla Supercharger,PA,15533,39.999842,-78.238697
15753,ELEC,Sheetz - Tesla Supercharger,PA,17015,40.23345,-77.119076
15754,ELEC,Residence Inn Cranberry Township - Tesla Supercharger,PA,16066,40.683508,-80.108327
15755,ELEC,Hilton Garden Inn Erie - Tesla Supercharger,PA,16509,42.049602,-80.086345
15756,ELEC,"Sheetz, Inc. - Tesla Supercharger",PA,15840,41.140779,-78.784927
15757,ELEC,Union Square Shopping Centre - Tesla Supercharger,PA,17109,40.277134,-76.823255
15758,ELEC,Sheetz - Tesla Supercharger,PA,16148,41.201008,-80.455223
15759,ELEC,Shoppes at Montage - Tesla Supercharger,PA,18507,41.361979,-75.676596
15760,ELEC,Wendy's - Tesla Supercharger,PA,15501,40.017517,-79.07712
15761,ELEC,The Crossings Premium Outlets - Tesla Supercharger,PA,18372,41.045431,-75.312237
15762,ELEC,East Greenwich Square - Tesla Supercharger,RI,02818,41.660517,-71.497242
15763,ELEC,Hilton Garden Inn Columbia Northeast - Tesla Supercharger,SC,29203,34.106319,-80.950723
15764,ELEC,Magnolia Mall - Tesla Supercharger,SC,29501,34.190271,-79.832615
15765,ELEC,Hilton Garden Inn Greenville - Tesla Supercharger,SC,29607,34.825893,-82.306952
15766,ELEC,Coastal Grand Mall - Tesla Supercharger,SC,29577,33.704386,-78.925179
15767,ELEC,Clark's Inn and Restaurant - Tesla Supercharger,SC,29142,33.485858,-80.475763
15768,ELEC,Lynn's Dakotamart - Tesla Supercharger,SD,57730,43.767154,-103.59432
15769,ELEC,County Fair Plaza - Tesla Supercharger,SD,57301,43.701129,-98.0445
15770,ELEC,Range Country Lodging - Tesla Supercharger,SD,57559,43.886915,-100.716887
15771,ELEC,Al's Oasis - Tesla Supercharger,SD,57365,43.803197,-99.383371
15772,ELEC,Rushmore Mall - Tesla Supercharger,SD,57701,44.105601,-103.212569
15773,ELEC,Hy-Vee - Tesla Supercharger,SD,57106,43.527668,-96.790592
15774,ELEC,Phillips 66 Exit 8 - Tesla Supercharger,SD,57783,44.520573,-103.89107
15775,ELEC,The Pinnacle - Tesla Supercharger,TN,37620,36.59171,-82.261227
15776,ELEC,Chattanooga Airport (CHA) - Tesla Supercharger,TN,37421,35.038644,-85.19593
15777,ELEC,Jackson Plaza - Tesla Supercharger,TN,38501,36.155817,-85.515186
15778,ELEC,Holiday Inn Express & Suites - Tesla Supercharger,TN,37055,36.018436,-87.333018
15779,ELEC,Casey Jones Village - Tesla Supercharger,TN,38305,35.66042,-88.855619
15780,ELEC,Pavilion of Turkey Creek - Tesla Supercharger,TN,37934,35.901319,-84.149634
15781,ELEC,Dunkin Donuts - Tesla Supercharger,TN,37355,35.458629,-86.057393
15782,ELEC,Park Place Centre - Tesla Supercharger,TN,38119,35.097801,-89.858957
15783,ELEC,Holiday Inn Amarillo West Medical Center - Tesla Supercharger,TX,79124,35.189016,-101.931467
15784,ELEC,City of Arlington Convention Center - Tesla Supercharger,TX,76011,32.754659,-97.082823
15785,ELEC,The Linc - Tesla Supercharger,TX,78752,30.329275,-97.706259
15786,ELEC,Collin Street Bakery - Tesla Supercharger,TX,76705,31.582287,-97.109152
15787,ELEC,Holiday Inn - Houston East - Tesla Supercharger,TX,77530,29.784665,-95.110612
15788,ELEC,Pak-A-Sak Convenience Store - Tesla Supercharger,TX,79201,34.432426,-100.218676
15789,ELEC,Atrium Inn & Suites - Tesla Supercharger,TX,78934,29.690066,-96.537727
15790,ELEC,Collin Street Bakery - Tesla Supercharger,TX,75110,32.068583,-96.448248
15791,ELEC,The Hill Shopping Center - Tesla Supercharger,TX,75231,32.881141,-96.76952
15792,ELEC,Rayzor Ranch Marketplace - Tesla Supercharger,TX,76201,33.231373,-97.166412
15793,ELEC,Rudy's Country Store and BBQ - Tesla Supercharger,TX,79932,31.8839,-106.58379
15794,ELEC,Amigos Country Corner and Travel Center - Tesla Supercharger,TX,78941,29.697904,-97.099993
15795,ELEC,Tesla Service Center Houston - Tesla Supercharger,TX,77090,29.980687,-95.421547
15796,ELEC,Holiday Inn Express & Suites - Tesla Supercharger,TX,77340,30.716158,-95.565944
15797,ELEC,Love's Travel Stop - Tesla Supercharger,TX,76651,32.194964,-96.898765
15798,ELEC,Rowe Chevron - Tesla Supercharger,TX,76849,30.509233,-99.77456
15799,ELEC,Embassy Suites by Hilton - Tesla Supercharger,TX,78041,27.555003,-99.49424
15800,ELEC,Collin Street Bakery - Tesla Supercharger,TX,75771,32.470885,-95.450473
15801,ELEC,Embassy Suites by Hilton McAllen Convention Center - Tesla Supercharger,TX,78501,26.198446,-98.259821
15802,ELEC,Love's Travel Stop - Tesla Supercharger,TX,79706,31.947414,-102.141137
15803,ELEC,Gateway Travel Plaza - Tesla Supercharger,TX,75964,31.651793,-94.679625
15804,ELEC,Ozona Quality Inn - Tesla Supercharger,TX,76943,30.706656,-101.195857
15805,ELEC,The Shops at Legacy - Tesla Supercharger,TX,75024,33.078651,-96.819634
15806,ELEC,San Marcos Premium Outlets - Tesla Supercharger,TX,78666,29.827707,-97.979685
15807,ELEC,U-Drop Inn - Tesla Supercharger,TX,79079,35.226765,-100.24836
15808,ELEC,Southlake Town Square - Tesla Supercharger,TX,76092,32.943473,-97.133848
15809,ELEC,City of Sulphur Springs Police Department - Tesla Supercharger,TX,75482,33.137098,-95.603229
15810,ELEC,Holiday Inn Express & Suites Sweetwater - Tesla Supercharger,TX,79556,32.450591,-100.392455
15811,ELEC,Olive Garden - Tesla Supercharger,TX,75503,33.459926,-94.077179
15812,ELEC,Love's Travel Center - Tesla Supercharger,TX,78071,28.521614,-98.185829
15813,ELEC,Hampton Inn Van Horn - Tesla Supercharger,TX,79855,31.034271,-104.861435
15814,ELEC,La Quinta Inn and Suites - Tesla Supercharger,TX,77901,28.766853,-96.978988
15815,ELEC,Beaver Valley Chevron - Tesla Supercharger,UT,84713,38.249149,-112.652524
15816,ELEC,City of Blanding Visitor Center - Tesla Supercharger,UT,84511,37.625618,-109.473842
15817,ELEC,Best Western Plus Canyonlands Moab - Tesla Supercharger,UT,84532,38.573122,-109.552368
15818,ELEC,JC Mickelson's - Tesla Supercharger,UT,84648,39.678111,-111.841003
15819,ELEC,Holiday Inn Express - Tesla Supercharger,UT,84501,39.600831,-110.831666
15820,ELEC,Holiday Inn Express Richfield - Tesla Supercharger,UT,84701,38.78799,-112.085173
15821,ELEC,Sunset Corner Shopping Center - Tesla Supercharger,UT,84770,37.126463,-113.601737
15822,ELEC,Comfort Inn & Suites - Tesla Supercharger,UT,84074,40.684466,-112.269008
15823,ELEC,Hampton Inn - Tesla Supercharger,UT,84337,41.70995,-112.198576
15824,ELEC,The Shops at Stonefield - Tesla Supercharger,VA,22901,38.067294,-78.493075
15825,ELEC,Wawa - Tesla Supercharger,VA,23831,37.367264,-77.416961
15826,ELEC,Wawa - Tesla Supercharger,VA,22407,38.225925,-77.506129
15827,ELEC,Creeks at Virginia Center - Tesla Supercharger,VA,23059,37.66976,-77.461414
15828,ELEC,Holiday Inn Express Lexington - Tesla Supercharger,VA,24450,37.796979,-79.419007
15829,ELEC,Sheetz - Tesla Supercharger,VA,22842,38.760227,-78.63121
15830,ELEC,JANAF Shopping Yard - Tesla Supercharger,VA,23502,36.860525,-76.207467
15831,ELEC,White Oak Village - Tesla Supercharger,VA,23231,37.52979,-77.353906
15832,ELEC,Kahill's Restaurant - Tesla Supercharger,VA,23950,36.748516,-78.103517
15833,ELEC,Springfield Town Center - Tesla Supercharger,VA,22150,38.774366,-77.177538
15834,ELEC,Strasburg Denny's - Tesla Supercharger,VA,22657,39.00496,-78.337848
15835,ELEC,Potomac Mills - Tesla Supercharger,VA,22192,38.64082,-77.29633
15836,ELEC,Holiday Inn Express & Suites Wytheville - Tesla Supercharger,VA,24382,36.945693,-81.054651
15837,ELEC,Maplewood Convenience Store/Comfort Inn - Tesla Supercharger,VT,05602,44.212532,-72.576462
15838,ELEC,Price Chopper Plaza - Tesla Supercharger,VT,05301,42.838443,-72.565798
15839,ELEC,Healthy Living Market and Cafe - Tesla Supercharger,VT,05403,44.46286,-73.179308
15840,ELEC,"Aberdeen, WA - Tesla Supercharger",WA,98520,46.976679,-123.813485
15841,ELEC,Angel of the Winds Casino - Tesla Supercharger,WA,98223,48.212441,-122.183491
15842,ELEC,Fairfield Inn & Suites Burlington - Tesla Supercharger,WA,98233,48.509743,-122.338681
15843,ELEC,Centralia Outlets - Tesla Supercharger,WA,98531,46.729872,-122.977392
15844,ELEC,Holiday Inn Express - Tesla Supercharger,WA,98926,46.976918,-120.54162
15845,ELEC,Fred Meyer - Tesla Supercharger,WA,99336,46.198035,-119.162687
15846,ELEC,Fred Meyer - Tesla Supercharger,WA,98087,47.846714,-122.271389
15847,ELEC,Best Western Plus Bronco Inn - Tesla Supercharger,WA,99169,47.116294,-118.368328
15848,ELEC,Holiday Inn Express & Suites - Tesla Supercharger,WA,98382,48.071064,-123.074581
15849,ELEC,Fred Meyer Salmon Creek - Tesla Supercharger,WA,98685,45.721613,-122.663762
15850,ELEC,Shoppes at Oakwood - Tesla Supercharger,WI,54701,44.77083,-91.43711
15851,ELEC,Meijer - Tesla Supercharger,WI,54303,44.53628,-88.077716
15852,ELEC,Hy-Vee - Tesla Supercharger,WI,53704,43.119175,-89.319124
15853,ELEC,East Towne Mall - Tesla Supercharger,WI,53704,43.12669,-89.306829
15854,ELEC,Culver's of Mauston - Tesla Supercharger,WI,53948,43.795551,-90.059358
15855,ELEC,Meijer - Tesla Supercharger,WI,53154,42.900046,-87.913745
15856,ELEC,Midwest Prairie Business Center - Tesla Supercharger,WI,54650,43.879042,-91.188428
15857,ELEC,Pleasant Prairie Premium Outlets - Tesla Supercharger,WI,53158,42.518715,-87.950428
15858,ELEC,Festival Foods - Tesla Supercharger,WI,53081,43.749753,-87.746971
15859,ELEC,The Hilton Garden Inn - Tesla Supercharger,WI,54401,44.931179,-89.662175
15860,ELEC,Courtyard by Marriott - Tesla Supercharger,WV,25301,38.354715,-81.642809
15861,ELEC,Sheetz - Tesla Supercharger,WV,25704,38.410951,-82.487125
15862,ELEC,Sheetz - Tesla Supercharger,WV,25401,39.48533,-77.95681
15863,ELEC,Sheetz - Tesla Supercharger,WV,26508,39.57905,-79.953418
15864,ELEC,Sheetz - Tesla Supercharger,WV,25880,37.846831,-81.196008
15865,ELEC,Hampton Inn & Suites Wheeling- The Highlands - Tesla Supercharger,WV,26059,40.06076,-80.602742
15866,ELEC,Sheetz - Tesla Supercharger,WV,26452,39.01889,-80.417167
15867,ELEC,Frontier Mall - Tesla Supercharger,WY,82009,41.161085,-104.804955
15868,ELEC,Hampton Inn - Tesla Supercharger,WY,82930,41.263157,-110.985309
15869,ELEC,The Hampton Inn Gillette - Tesla Supercharger,WY,82716,44.292984,-105.526325
15870,ELEC,Fairfield Inn & Suites by Marriott - Tesla Supercharger,WY,82070,41.325125,-105.618099
15871,ELEC,America's Best Value Inn Covered Wagon Motel - Tesla Supercharger,WY,82225,42.75625,-104.45267
15872,ELEC,Fairfield Inn & Suites by Marriott - Tesla Supercharger,WY,82301,41.790874,-107.210254
15873,ELEC,White Mountain Mall - Tesla Supercharger,WY,82901,41.580815,-109.262137
15874,ELEC,Best Western Sheridan Center - Tesla Supercharger,WY,82801,44.804582,-106.956345
15875,ELEC,Heartland Inn & Suites - Tesla Supercharger,WY,82201,42.072517,-104.962663
15879,ELEC,TOWER COMPANIES 1909K STATION 2,DC,20006,38.903043,-77.044211
15880,ELEC,CITY OF FREMONT DOWNTOWN 1,NE,68025,41.433625,-96.496787
15881,ELEC,UNICOPROPERTIES BELLEVIEWTOWER2,CO,80237,39.625571,-104.897362
15882,ELEC,UNICOPROPERTIES BELLEVIEWTOWER1,CO,80237,39.625574,-104.897385
15883,ELEC,MGM RESORTS INT NAT HARBOR L3S1,MD,20745,38.795013,-77.009316
15896,ELEC,Los Angeles County - Probation Department Ardis Lot,CA,90242,33.9164736,-118.1322274
15897,ELEC,Los Angeles County - Hall of Administration Board of Supervisors,CA,90012,34.0565004,-118.2481775
15898,ELEC,Los Angeles County - Hall of Administration Upper Level,CA,90012,34.0565004,-118.2481775
15899,ELEC,Los Angeles County - Martin Luther King Hospital - Garage Lot A,CA,90059,33.922314,-118.240604
15900,ELEC,Los Angeles Department of Public Works - Westchester Yard,CA,90045,33.962875,-118.379886
15904,ELEC,Dan's Food Market - Tesla Supercharger,WA,98826,47.598476,-120.656055
15905,ELEC,Arden Fair Mall - Tesla Supercharger,CA,95815,38.603204,-121.428647
15906,ELEC,Harbor Bay Park,CA,94502,37.727004,-122.231887
15907,ELEC,SANDY SPRINGSEV CITY SPRINGS 3,GA,30328,33.924713,-84.380418
